GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
3110549250,U.S. disputes Iraq's claim of near-total withdrawal from nation,2024-09-28,Newspapers,"['Lamothe, Dan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.10,"['Department of Defense', 'Islamic State of Iraq & the Levant--ISIS']","['928110', '813940']",,"['Militancy', 'Armed forces', 'Military withdrawals', 'International relations', 'Military deployment']"
3110549259,Why answer prayers with ridicule?,2024-09-28,Newspapers,"['King, Colbert I']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.17,,,,"['War', 'Prayer', 'Peace']"
3110549279,"Hezbollah takes pounding, but ally Iran reluctant to step in",2024-09-28,Newspapers,"['George, Susannah', 'Haidamous, Suzan', 'Hauslohner, Abigail']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.8,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Military supplies', 'Leadership', 'Displaced persons', 'Military air strikes', 'Diplomatic & consular services']"
3110549287,Israeli airstrike targets Hezbollah leader in Beirut,2024-09-28,Newspapers,"['Fahim, Kareem', 'Haidamous, Suzan', 'George, Susannah']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Hezbollah-Party of God'],['813940'],,"['National security', 'Public buildings', 'Diplomatic & consular services', 'Airports', 'Leadership', 'Militancy', 'Assassinations & assassination attempts', 'Military air strikes', 'Prime ministers', 'Truces & cease fires']"
3110549291,"Netanyahu resists cease-fire talks, stirring tension at U.N.",2024-09-28,Newspapers,"['Hudson, John', 'Birnbaum, Michael']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.10,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Displaced persons', 'National security', 'Diplomatic & consular services', 'Leadership', 'Prime ministers', 'Truces & cease fires']"
3110549335,"Braced for Hezbollah response, IDF troops ready possible ground invasion",2024-09-28,Newspapers,"['Berger, Miriam', 'Levine, Heidi']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.9,"['Hezbollah-Party of God', 'Hamas', 'Israel Defense Forces']","['813940', '813940', '928110']",,"['Evacuations & rescues', 'Kibbutz', 'Militancy', 'Prime ministers', 'Military personnel', 'War']"
3110586286,Israel says it struck at heart of Hezbollah; Powerful bombs hit what officials say is the militant group's base of operations.,2024-09-28,Newspapers,"['Bulos, Nabih', 'King, Laura']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Social networks', 'Palestinian people', 'Bombings', 'Refugee camps', 'Militancy', 'Military air strikes', 'Prime ministers', 'Truces & cease fires']"
3110586291,"Among Lebanon's displaced, a search for safety and sanity; Those forced from their homes face crowded shelters and a lack of necessities.",2024-09-28,Newspapers,"['Bulos, Nabih']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.4,['Hezbollah-Party of God'],['813940'],,"['Displaced persons', 'Military air strikes']"
3110586331,The News Quiz,2024-09-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.2,['CNN'],['516210'],,['State elections']
3110586336,"Israel, Hunting Hezbollah Chief, Bombs Dwellings",2024-09-28,Newspapers,"['Bergman, Ronen', 'Barnes, Julian E', 'Stack, Liam', 'Fassihi, Farnaz', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'United Nations--UN', 'Hamas']","['813940', '928120', '813940']",,"['Diplomatic & consular services', 'Bombings', 'Military air strikes', 'Militia groups', 'Prime ministers', 'Truces & cease fires']"
3110586349,"After Months of Calm, an Eastern Valley Endures Days of Destruction",2024-09-28,Newspapers,"['Goldbaum, Christina']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['Hezbollah-Party of God'],['813940'],,"['Hospitals', 'Houses', 'Military air strikes', 'Pediatrics']"
3110586354,White House Signals Harris Is Ready to Take Baton on Global Crises,2024-09-28,Newspapers,"['Rogers, Katie', 'Kanno-Youngs, Zolan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.16,['North Atlantic Treaty Organization--NATO'],['928120'],,"['Polls & surveys', 'National security', 'Leadership', 'Election results', 'Vice Presidents', 'State elections', 'Presidential elections', 'Democracy', 'Abortion', 'Voters', 'Assassinations & assassination attempts', 'Immigration', 'Foreign policy']"
3110586364,Jhumpa Lahiri Declines Award Over Museum's Ban on Kaffiyehs for Staff,2024-09-28,Newspapers,"['Tracy, Marc']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.4,,,,"['Pulitzer prizes', 'Employees', 'Museums', 'Palestinian people']"
3110586376,Still Defending Movies as Art,2024-09-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.1,"['New York Film Festival', 'Lincoln Center for the Performing Arts']","['512131', '711320', '711310']",,"['Repatriation', 'World War II', 'Nazi era', 'Documentary films', 'Motion picture festivals']"
3110606344,World News: Israeli Spies Notch Wins After Failure --- Intelligence dismissed signs of Oct. 7 attacks but are on target battling Hezbollah,2024-09-28,Newspapers,"['Jones, Rory']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.8,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['National security', 'Military air strikes', 'Militia groups', 'Espionage', 'Military strategy']"
3110606348,"EXCHANGE --- Sorry, Harvard: Southern Schools Are Where It's At --- The likes of Georgia Tech, Clemson and Ole Miss are drawing students from the North who want to have fun and save on tuition. The shift is boosting the economies of cities across the region.",2024-09-28,Newspapers,"['Belkin, Douglas', 'Fuller, Andrea']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,B.1,"['University of South Carolina', 'University of Alabama', 'Georgia Institute of Technology']","['611310', '611310', '611310']","['Supermarkets and Other Grocery Retailers (except Convenience Retailers)', 'Colleges, Universities, and Professional Schools', 'Elementary and Secondary Schools', 'Civic and Social Organizations']","['Public schools', 'Fraternities & sororities', 'Pandemics', 'College students', 'Tuition', 'Colleges & universities', 'School districts', 'Grocery stores', 'Enrollments']"
3110606349,Harvard's Antisemitism Begins in the Classroom,2024-09-28,Newspapers,"['Horn, Dara']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.13,"['Harvard University', 'University of Vienna', 'Hamas']","['611310', '611310', '813940']","['Colleges, Universities, and Professional Schools']","['Racism', 'College students', 'Antisemitism', 'Jewish people', 'Advisors', 'Colleges & universities']"
3110606386,"REVIEW --- Netanyahu's War: The Tactics of a Political Survivor --- A year after the attack by Hamas, Israel's prime minister is showing his talent for political comebacks while the country slides deeper into the most complex crisis in its history.",2024-09-28,Newspapers,"['Walker, Marcus', 'Keller-Lynn, Carrie', 'Ward, Alex']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,C.1,"['Hezbollah-Party of God', 'Palestinian National Authority', 'Hamas']","['813940', '921190', '813940']",['Political Organizations'],"['Political leadership', 'Palestinian people', 'Military draft', 'Negative campaigning', 'Defense', 'Demonstrations & protests', 'Prime ministers', 'Political advertising', 'Hostages', 'Israel Hamas War-2023']"
3110606405,Israel Targets Hezbollah Chief In Powerful Beirut Airstrike,2024-09-28,Newspapers,"['Ward, Alexander', 'Said, Summer', 'Youssef, Nancy A', 'Keller-Lynn, Carrie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,['Hezbollah-Party of God'],['813940'],"['National Security', 'International Affairs']","['Explosions', 'Diplomatic & consular services', 'Military air strikes', 'Armed forces']"
3110732061,Hezbollah Chief Killed in Israel’s Torrent of Airstrikes on Lebanon,2024-09-28,Newspapers,"['Boxerman, Aaron', 'Bergman, Ronen', 'Kingsley, Patrick', 'Lohr, Steve']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Hezbollah-Party of God', 'Hamas']","['513110', '516110', '516120', '813940', '813940']",,"['Assassinations & assassination attempts', 'Military air strikes', 'Militia groups', 'Truces & cease fires']"
3110764327,Death of Nasrallah Pushes Mideast Conflict Into New Territory,2024-09-28,Newspapers,"['Boxerman, Aaron', 'Bergman, Ronen', 'Kingsley, Patrick', 'Lohr, Steve']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['Hezbollah-Party of God', 'New York Times Co', 'Hamas']","['813940', '513110', '516110', '516120', '813940']",,"['Military air strikes', 'Assassinations & assassination attempts', 'Militia groups', 'Prime ministers', 'Truces & cease fires']"
3110813106,Nasrallah's killing staggers LebanonHezbollah tries to show continuity; Israel casts death as decisive blow,2024-09-29,Newspapers,"['Fahim, Kareem', 'George, Susannah', 'Cheeseman, Abbie']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Hezbollah-Party of God'],['813940'],,"['Militancy', 'Assassinations & assassination attempts', 'Prime ministers', 'Truces & cease fires', 'Deaths', 'Political leadership']"
3110813115,Hasan Nasrallah chose his own fate,2024-09-29,Newspapers,"['Ignatius, David']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.25,['Hezbollah-Party of God'],['813940'],,"['Suicide bombings', 'Leadership', 'Power', 'Assassinations & assassination attempts', 'Prime ministers', 'Deaths']"
3110813129,The U.S. can't ignore the UAE's role in Sudan,2024-09-29,Newspapers,,10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.32,,,,"['War', 'Atrocities', 'Geopolitics', 'Cooperation']"
3110813132,Averting WWIII starts with stopping Putin,2024-09-29,Newspapers,"['Will, George F']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.33,"['North Atlantic Treaty Organization--NATO', 'Wall Street Journal']","['928120', '513110', '516210']",,"['World War II', 'War']"
3110813136,U.S. - kept in the dark again by Israel - braces for Iran's retaliation,2024-09-29,Newspapers,"['Abutaleb, Yasmeen', 'Harris, Shane', 'Hudson, John', 'Nakashima, Ellen']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Covert operations', 'Military air strikes', 'Political leadership', 'Truces & cease fires', 'Deaths', 'Assassinations & assassination attempts']"
3110813143,Past invasions weigh on Israel's possible Lebanon ground offensive,2024-09-29,Newspapers,"['Morris, Loveday']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.17,['Hezbollah-Party of God'],['813940'],,"['Missiles', 'Prime ministers', 'Military personnel', 'Truces & cease fires', 'Invasions']"
3110828825,"Assassination of Hezbollah leader lamented, hailed; The Lebanese group and Israel confirm his death, intensifying fears of a wider war.",2024-09-29,Newspapers,"['Bulos, Nabih', 'King, Laura', 'Wilkinson, Tracy']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Displaced persons', 'Social networks', 'Militancy', 'Assassinations & assassination attempts']"
3110828845,THE WORLD; Slain Hezbollah leader eluded Israel for decades; Hassan Nasrallah turned a band of Shiite fighters into a powerful paramilitary faction in Lebanon.,2024-09-29,Newspapers,"['Bulos, Nabih']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.3,['Hezbollah-Party of God'],['813940'],,"['Suicide bombings', 'War', 'Leadership', 'Militancy', 'Military air strikes', 'Militia groups', 'Armed forces', 'Truces & cease fires']"
3110828856,The Thin Line Between Disinformation and Partisan Politics,2024-09-29,Newspapers,"['Kirchick, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,SR.4,,,,"['Lying', 'Politics', 'Debates', 'Influencer marketing', 'Social networks', 'Violence', 'Nazi groups', 'Speeches', 'Political campaigns', 'Propaganda', 'False information', 'Presidential elections', 'Democracy', 'Partisanship']"
3110828908,Strike Deepens Tensions Between U.S. and Israel,2024-09-29,Newspapers,"['Baker, Peter', 'Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Diplomacy', 'Presidents', 'International relations-US', 'Prime ministers', 'Armed forces', 'Truces & cease fires', 'Foreign policy']"
3110828917,"Hassan Nasrallah, Who Led Hezbollah for Decades, Is Dead at 64",2024-09-29,Newspapers,"['Macfarquhar, Neil', 'Hubbard, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['Hezbollah-Party of God'],['813940'],,"['Suicide bombings', 'National security', 'Muslims', 'Politics', 'International relations', 'War', 'Speeches', 'Military air strikes']"
3110828923,Daring Raid on Secret Lab in Syria Started Drive Against Hezbollah,2024-09-29,Newspapers,"['Cooper, Helene', 'Barnes, Julian E', 'Bergman, Ronen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.12,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Missiles', 'Military exercises', 'Explosives', 'Truces & cease fires', 'Weapons']"
3110828971,Three Iranian Operatives Are Charged With Hacking Trump Campaign,2024-09-29,Newspapers,"['Thrush, Glenn', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.24,['United Nations--UN'],['928120'],,"['Journalists', 'Hackers', 'Debates', 'Electronic mail systems', 'Indictments', 'Cybercrime', 'Presidential elections', 'Intelligence services']"
3110828973,Hezbollah Chief Confirmed Dead In Israeli Strike,2024-09-29,Newspapers,"['Boxerman, Aaron', 'Bergman, Ronen', 'Kingsley, Patrick', 'Lohr, Steve']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Assassinations & assassination attempts', 'Military air strikes', 'Militia groups', 'Prime ministers', 'Truces & cease fires']"
